,Rating,review,year,marca,date,review_year,month,day,week_day_name
3009,3,"Broken Dreams When VW re-released the Beetle in '98, I had found my dream car.I was 15 at the time, about to get my license and sent away to VW for an information packet that I used in a presentation for my parents in hopes of receiving one.Needless to say; it didn't happen- Until 2005 when I purchased a used 2002 VW Beetle. I purchased the car for $15k and have since put at least $8k into it (Not including maintenance).The check engine light is always on, and repairs are never ending and expensive.I was able to get almost 400 mi per tank when I bought it; now I get just under 300 mi. This has nothing to do with neglect, this was my dream car.Be prepared for expensive repairs with any VW.",2002,Marca_C,2011-03-17,2011,3,17,Thursday
3010,5,"Beetle Turbo Third Beetle I've owned, and all have been superb vehicles. All were bought brand new, and kept trading up. Have had this current Silver Turbo model for 8 years and have never had any serious problems with it. It is used over the last 4 years as a daily driver and between its traction in the winter and its speed/pickup in the summer, the vehicle is probably one of the best ones out there for the dollar. Maintenance is done on the vehicle per specs, and outside of a couple of door dings by jerks in parking lots, the car looks and runs as new. Probably the best value for the dollar car we've ever bought and owned. ",2002,Marca_C,2010-06-29,2010,6,29,Tuesday
3011,1,"Stung by the bug Oh the beetle and its quirky electronic issues.  Yes, that is the joy of owning one.  You never know what light will come on or when it will just quit-even when it is brand new.   An adventure in driving!  A leaky sunroof, a dead transmission, faulty cluster gauge, bad starter, vac leak, oxygen sensors out. The list is so long.  I grow weary of it all.  Suffice to say just don't take the VW trip unless you want to spend $$ and time at the dealership.  P. S. They told me not to worry if the check engine light was on-only if it flashed.  A great comfort indeed.",2002,Marca_C,2010-06-09,2010,6,9,Wednesday
3012,3,"If Only I Knew Bought this car at 99K miles, previous owner took exceptional care of it.  As had happened with my previous VW though (2000 Jetta), stuff started going wrong with the car shortly over the 100K mark.  While understandable with a high-mileage car, the small things in the design of this vehicle were what surprised me, negatively.  Shoddy plastic parts often broke down, such as the hatch release and center console. The sunroof is also a water hazard, but I hear VW has issued a recall on that. Love driving this VW, but hate owning. Water pump, oil pan, timing belt, starter, and window reliability are some things to look out for.  Keep this in mind if you are even thinking VW.",2002,Marca_C,2010-05-26,2010,5,26,Wednesday
3013,2,"VW are Lemons!  Owned this car for 6 years and it was nothing but problems. After 40,000 miles, car falls apart. The interior fell apart 2 years after I got it. A week after I bought it, the EPC light came on and didn't let me put the car on Drive, had to learn a trick to start the car on Neutral and drive it. It did this through the 6 years I owned it. Replaced 3 batteries in 6 years, $300+ each. Water pump and timing belt busted on me at 60,000 miles.3 engine hoses replaced because they are made out of plastic and burned. VW dealers are incompetent and steal your money. Tranny began to fail and wouldn't shift gears. VW dealers say trannies never need oil changes, it is a lie. ",2002,Marca_C,2010-04-21,2010,4,21,Wednesday
3014,1,"I'll never buy another VW Where do I start?  First major problem was the water pump went out.  Son was driving and kept driving when it over heated.  Had to get a new engine.  Ended up buying a used engine and still cost over $2,000.  Water pump went out in that engine.  Another $800.  Water pump went out again in less than a week.  Was replaced for free.  Water pump went out a fourth time after 6 months.  Was replaced for free.  The plastic interior is breaking apart everywhere.  The paint on the hood starting chipping the same year I bought it (2006).  Doesn't get good gas mileage.  I got almost as good gas mileage with my full size truck.  Now the transmission fluid is leaking and they want $4000 for a new one.   ",2002,Marca_C,2010-04-16,2010,4,16,Friday
3015,4,"LOVE THIS CAR! The VW Beetle was my dream car, and I finally was able to find one, which I purchased used from a dealership.  There is the possibility of some electrical issues, but I keep it well maintained and absolutely adore it.  I still just like looking at it, and driving it every day.  Repairs can be costly, again the key here is maintenance.  I get compliments on my car almost daily.  Cup holders inadequate, as are the sun visors, but other than that I really can't complain.",2002,Marca_C,2010-04-15,2010,4,15,Thursday
3016,2,"Our yellow nightmare Bought this car brand new.  It was okay at first, but the thing started falling apart after a few years.  Numerous electrical problems, gauge cluster failure, constant problems with rear brakes seizing.  Paint failed in places, and running boards underneath doors get dented easily.  Stuff was coming loose and dangling underneath car.  Due to its design, this car is very difficult to work on, and some parts are poorly designed due to the car's shape.  We unloaded it before it hit 50k miles.",2002,Marca_C,2010-04-02,2010,4,2,Friday
3017,3,"half and half not creme de la creme My VW was a celebratory purchase after I pd off a 5yr on a ""conservative grey"" sedan. Happy ""new"" car for my new home. Luckily, I kept the boring car too. The VW served me well becoming my primary vehicle including a long job commute. Its great for road trips as mpg is great. The fun factor is huge. The exterior looks new even @ 123K. I needed a catalytic converter @ 80K w/a cost of $1200. The trans slips & I was quoted $3K. She will be parked non-op while I live w/my monthly payment. The interior falls apart in plastic chunks, all cup holders are gone & my door pull fell off. The rt window sticks & the trunk latch catches. The air bag light has never been off. Overheating,Oil guzzling baby.",2002,Marca_C,2010-03-28,2010,3,28,Sunday
3018,2,"What a Dissappointment Had problems with the car from the start. Engine would just shut off while driving 60 mph on the highway. Wife had many close calls with that until they found the problem in the programming. Then car leaked water into the floor of the back seat. VW said it was the sunroof drain. After over $2k in repair charges problem still not fixed. Battery died, car sat a little and leak filled the floor. I've got bad mold smell, VW can't fix leak and I've basically got a junk car as I can't afford to replace the interior. What a piece of Crap. Should have listened to my little voice that said VW has reliability problems. Don't buy a VW",2002,Marca_C,2010-03-18,2010,3,18,Thursday
3019,5,"Surprised By A Beetle I did a ton of research before settling on this car. I am not disappointed. As soon as it was in my hands, my wife and I took a 1,000 mile trip. We left for a week and brought our two bags, overnight bag, my laptop w/ case, and Christmas presents AND our bedding for a cabin stay over New Year's. It swallowed all of this plus more from my wife's parents. All the while, it got 33mpg hwy. That's 478 miles of range on regular 87 octane.  If you can find a TDI, get it. But this is and should be the #2 choice. The 2.0 liter motor is a revver. I never once thought it needed more power. With its full load, it pulled the Grapevine at 72mph easily. It is roomy and comfortable too.",2002,Marca_C,2010-01-07,2010,1,7,Thursday
3020,3,"problematic I've had it with my stupid car.  I've had the windows stop working (they fixed that for free after realizing how many others were going bad)/ my sunroof leaked into my car when it rained (fixed that--not for free)/ sunroof opens on it's own sometimes, for no reason/ spoiler gets stuck in the up position/ airbag light on, again/ hazard lights and turn signals stopped working (had to get the hazard switch replaced)/ engine light on, one issue fixed another arises 2 weeks later/ my ac stopped working, a fuse melted....MELTED/thermostat replaced and yet another coolant flush (after just a year of having it done)/and so much more.  What a headache.  I hate Volkswagen!",2002,Marca_C,2010-01-06,2010,1,6,Wednesday
3021,4,what the helllllll Well I own the car and now seeing that it is hard as hell to get fixed  the brain to the car is bad and to top it off it will not pass admissions and the airbag light is on VW boo to you these cars are full of problems. ,2002,Marca_C,2009-11-21,2009,11,21,Saturday
3022,3,"Great and Horrible I bought this car and immediately loved the way it drove and the gas mileage. After a year or so, the paint began to chip off of the hood from road debris. Then the whole paint job on the front of the car started to fade from the sun. After that, it just went downhill.  I put to water pumps on it and replaced a head gasket.  The driver's side window only rolls up when it's wet or when I push it up as I'm pushing the switch. When it rains, water leaks into the back seat and the trunk.  The airbag light is on continuously.  The volume control on the Monsoon radio will only turn up if you hold it a certain way.  The high-beams have stopped working altogether.  I just sold it today...",2002,Marca_C,2009-08-21,2009,8,21,Friday
